timestamp,index,tempC,humidity,mqRaw,aqi,temp_label,hum_label,aq_label,Category_Label,Class,Location,lat,lon
2026-02-14T06:00:01,0,27.9,82.5,112,2.4,1,1,0,1,SN,A,,
2026-02-14T06:05:01,1,27.7,83.5,118,3.6,1,1,0,1,SN,A,,
2026-02-14T06:10:01,2,28.3,81.9,118,3.6,1,1,0,1,SN,A,,
2026-02-14T06:15:01,3,29.3,79.7,125,5,1,1,0,1,SN,A,,
2026-02-14T08:09:16,4,29.9,76.7,113,2.6,1,1,0,1,SN,A,,
2026-02-14T08:14:16,5,30.4,75.3,114,2.8,1,1,0,1,SN,A,,
2026-02-14T08:19:16,6,30.7,74.5,120,4,1,1,0,1,SN,A,,
2026-02-14T08:24:16,7,30.4,75.6,99,0,1,1,0,1,SN,A,,
2026-02-14T08:29:16,8,30.3,76.6,94,0,1,1,0,1,SN,A,,
2026-02-14T08:34:16,9,30.4,76.3,100,0,1,1,0,1,SN,A,,
2026-02-14T08:39:16,10,29.5,79.1,110,2,1,1,0,1,SN,A,,
2026-02-14T08:44:16,11,29.1,80.3,118,3.6,1,1,0,1,SN,A,,
2026-02-14T08:49:16,12,29.1,80.6,114,2.8,1,1,0,1,SN,A,,
2026-02-14T08:54:16,13,29.1,81,110,2,1,1,0,1,SN,A,,
2026-02-14T08:59:16,14,29.1,81.2,108,1.6,1,1,0,1,SN,A,,
2026-02-14T09:04:16,15,28.9,81.4,110,2,1,1,0,1,SN,A,,
2026-02-14T09:09:16,16,28.9,81.7,115,3,1,1,0,1,SN,A,,
2026-02-14T09:14:16,17,28.5,83.1,112,2.4,1,1,0,1,SN,A,,
2026-02-14T09:19:16,18,28.3,84,107,1.4,1,1,0,1,SN,A,,
2026-02-14T09:24:16,19,28.4,84.2,95,0,1,1,0,1,SN,A,,
2026-02-14T09:29:16,20,28,85.7,116,3.2,1,2,0,1,SN,A,,
2026-02-14T09:34:16,21,28.2,85.6,116,3.2,1,2,0,1,SN,A,,
2026-02-14T09:39:16,22,28.1,85.3,109,1.8,1,2,0,1,SN,A,,
2026-02-14T09:44:16,23,28.1,85.2,110,2,1,2,0,1,SN,A,,
2026-02-14T09:49:16,24,28,84.7,131,6.2,1,1,0,1,SN,A,,
2026-02-14T09:54:16,25,27.7,100,123,4.6,1,2,0,1,SN,A,,
2026-02-14T09:59:16,26,27.5,100,118,3.6,1,2,0,1,SN,A,,
2026-02-14T10:04:16,27,27.3,100,112,2.4,1,2,0,1,SN,A,,
2026-02-14T10:09:16,28,27.3,100,114,2.8,1,2,0,1,SN,A,,
2026-02-14T10:14:16,29,27.4,99.3,129,5.8,1,2,0,1,SN,A,,
2026-02-14T10:19:16,30,27.8,93.1,123,4.6,1,2,0,1,SN,A,,
2026-02-14T10:24:16,31,27.9,92,131,6.2,1,2,0,1,SN,A,,
2026-02-14T10:29:16,32,27.8,93,137,7.4,1,2,0,1,SN,A,,
2026-02-14T10:34:16,33,27.9,92,133,6.6,1,2,0,1,SN,A,,
2026-02-14T10:39:16,34,28.2,91.9,126,5.2,1,2,0,1,SN,A,,
2026-02-14T10:44:16,35,27.9,91.1,119,3.8,1,2,0,1,SN,A,,
2026-02-14T10:49:16,36,27.7,92.4,118,3.6,1,2,0,1,SN,A,,
2026-02-14T10:54:16,37,28.1,91.8,119,3.8,1,2,0,1,SN,A,,
2026-02-14T10:59:16,38,28.6,87.6,116,3.2,1,2,0,1,SN,A,,
2026-02-14T11:04:16,39,28.7,85,114,2.8,1,1,0,1,SN,A,,
2026-02-14T11:09:16,40,28.1,86.8,130,6,1,2,0,1,SN,A,,
2026-02-14T11:14:16,41,27.8,89,145,9,1,2,0,1,SN,A,,
2026-02-14T11:19:16,42,27.6,90,103,0.6,1,2,0,1,SN,A,,
2026-02-14T11:24:16,43,29.1,85,110,2,1,1,0,1,SN,A,,
2026-02-14T11:29:16,44,28.9,84.3,107,1.4,1,1,0,1,SN,A,,
2026-02-14T11:34:16,45,28.7,82,111,2.2,1,1,0,1,SN,A,,
2026-02-14T11:39:16,46,29.1,83.6,112,2.4,1,1,0,1,SN,A,,
2026-02-14T11:44:16,47,29.3,82.5,112,2.4,1,1,0,1,SN,A,,
2026-02-14T11:49:16,48,29.8,82,116,3.2,1,1,0,1,SN,A,,
2026-02-14T11:54:16,49,30.3,78.6,105,1,1,1,0,1,SN,A,,
2026-02-14T11:59:16,50,30.2,78.7,122,4.4,1,1,0,1,SN,A,,
2026-02-14T12:04:16,51,30.5,78.4,124,4.8,1,1,0,1,SN,A,,
2026-02-14T12:09:16,52,30.3,78.9,130,6,1,1,0,1,SN,A,,
2026-02-14T12:14:16,53,30.9,77.7,134,6.8,1,1,0,1,SN,A,,
2026-02-14T12:19:16,54,31.1,76.5,113,2.6,1,1,0,1,SN,A,,
2026-02-14T12:24:16,55,30.4,77.4,111,2.2,1,1,0,1,SN,A,,
2026-02-14T12:29:16,56,30.5,77,127,5.4,1,1,0,1,SN,A,,
2026-02-14T12:34:16,57,30.8,77.7,124,4.8,1,1,0,1,SN,A,,
2026-02-14T12:39:16,58,31,76.9,130,6,1,1,0,1,SN,A,,
2026-02-14T12:44:16,59,31.5,74.5,119,3.8,1,1,0,1,SN,A,,
2026-02-14T12:49:16,60,32.2,74,122,4.4,1,1,0,1,SN,A,,
2026-02-14T12:54:16,61,32.7,72.2,111,2.2,1,1,0,1,SN,A,,
2026-02-14T12:59:16,62,32.6,71.5,109,1.8,1,1,0,1,SN,A,,
2026-02-14T13:04:16,63,32.6,70.2,102,0.4,1,1,0,1,SN,A,,
2026-02-14T13:09:16,64,32.8,68.8,115,3,1,0,0,0,N,A,,
2026-02-14T13:14:16,65,32.5,69,181,16.2,1,0,0,0,N,A,,
2026-02-14T13:19:16,66,33.2,69.4,152,10.4,2,0,0,1,SN,A,,
2026-02-14T13:24:16,67,34.1,65.1,117,3.4,2,0,0,1,SN,A,,
2026-02-14T13:29:16,68,35,64,154,10.8,2,0,0,1,SN,A,,
2026-02-14T13:34:16,69,33,68.9,190,18,2,0,0,1,SN,A,,
2026-02-14T13:39:16,70,34,66.6,165,13,2,0,0,1,SN,A,,
2026-02-14T13:44:16,71,34,65.3,165,13,2,0,0,1,SN,A,,
2026-02-14T13:49:16,72,34.1,64.6,208,21.6,2,0,0,1,SN,A,,
2026-02-14T13:54:16,73,34,65.4,201,20.2,2,0,0,1,SN,A,,
2026-02-14T13:59:16,74,33.9,65.1,190,18,2,0,0,1,SN,A,,
2026-02-14T14:04:16,75,33.6,64.3,214,22.8,2,0,0,1,SN,A,,
2026-02-14T14:09:16,76,33.6,65.5,218,23.6,2,0,0,1,SN,A,,
2026-02-14T14:14:16,77,33.4,67.4,208,21.6,2,0,0,1,SN,A,,
2026-02-14T14:19:16,78,33.6,66,170,14,2,0,0,1,SN,A,,
2026-02-14T14:24:16,79,33.6,65.8,205,21,2,0,0,1,SN,A,,
2026-02-14T14:29:16,80,33.1,66.8,142,8.4,2,0,0,1,SN,A,,
2026-02-14T14:34:16,81,32.6,67.6,178,15.6,1,0,0,0,N,A,,
2026-02-14T14:39:15,82,32.3,70,184,16.8,1,0,0,0,N,A,,
2026-02-14T14:44:16,83,32.1,69.8,186,17.2,1,0,0,0,N,A,,
2026-02-14T14:49:15,84,31.8,71.3,133,6.6,1,1,0,1,SN,A,,
2026-02-14T14:54:15,85,29.3,78.3,127,5.4,1,1,0,1,SN,A,,
2026-02-14T14:59:15,86,30.1,79,119,3.8,1,1,0,1,SN,A,,
2026-02-14T15:04:15,87,29.1,81.6,115,3,1,1,0,1,SN,A,,
2026-02-14T15:09:15,88,29,83.7,128,5.6,1,1,0,1,SN,A,,
2026-02-14T15:14:15,89,29,82.3,130,6,1,1,0,1,SN,A,,
2026-02-14T15:19:15,90,28.5,79.9,128,5.6,1,1,0,1,SN,A,,
2026-02-14T15:24:15,91,28.8,80.9,129,5.8,1,1,0,1,SN,A,,
2026-02-14T15:29:15,92,29.3,80.1,139,7.8,1,1,0,1,SN,A,,
2026-02-14T15:34:15,93,29.4,79.8,137,7.4,1,1,0,1,SN,A,,
2026-02-14T15:39:16,94,28.9,82.6,144,8.8,1,1,0,1,SN,A,,
2026-02-14T15:44:15,95,29.2,81.4,143,8.6,1,1,0,1,SN,A,,
2026-02-14T15:49:15,96,29.3,81.9,171,14.2,1,1,0,1,SN,A,,
2026-02-14T15:54:15,97,29.4,81.1,133,6.6,1,1,0,1,SN,A,,
2026-02-14T15:59:15,98,30.5,76,94,0,1,1,0,1,SN,A,,
2026-02-14T16:04:15,99,30.3,75.1,163,12.6,1,1,0,1,SN,A,,
2026-02-14T16:09:15,100,29.9,76,162,12.4,1,1,0,1,SN,A,,
2026-02-14T16:14:15,101,29.7,76.8,162,12.4,1,1,0,1,SN,A,,
2026-02-14T16:19:15,102,29.3,79.4,159,11.8,1,1,0,1,SN,A,,
2026-02-14T16:24:15,103,29.1,79.8,151,10.2,1,1,0,1,SN,A,,
2026-02-14T16:29:15,104,29.2,79.7,137,7.4,1,1,0,1,SN,A,,
2026-02-14T16:34:15,105,28.2,83.6,119,3.8,1,1,0,1,SN,A,,
2026-02-14T16:39:15,106,28.1,83.7,157,11.4,1,1,0,1,SN,A,,
2026-02-14T16:44:15,107,27.7,87.5,151,10.2,1,2,0,1,SN,A,,
2026-02-14T16:49:15,108,27.8,85.3,151,10.2,1,2,0,1,SN,A,,
2026-02-14T16:54:15,109,27.7,86.3,150,10,1,2,0,1,SN,A,,
2026-02-14T16:59:15,110,27.5,88,149,9.8,1,2,0,1,SN,A,,
2026-02-14T17:04:15,111,27,90.1,197,19.4,1,2,0,1,SN,A,,
2026-02-14T17:09:15,112,27.1,91.9,196,19.2,1,2,0,1,SN,A,,
2026-02-14T17:14:15,113,27.3,90.4,201,20.2,1,2,0,1,SN,A,,
2026-02-14T17:19:15,114,27.4,92.7,197,19.4,1,2,0,1,SN,A,,
2026-02-14T17:24:15,115,27.6,90.6,200,20,1,2,0,1,SN,A,,
2026-02-14T17:29:15,116,26.6,92.1,200,20,0,2,0,1,SN,A,,
2026-02-14T17:34:15,117,26.2,93.1,202,20.4,0,2,0,1,SN,A,,
2026-02-14T17:39:15,118,26.2,91.7,215,23,0,2,0,1,SN,A,,
2026-02-14T17:44:15,119,26.3,90.5,265,33,0,2,1,1,SN,A,,
2026-02-14T17:49:15,120,26.7,90.7,306,41.2,0,2,2,1,SN,A,,
2026-02-14T17:54:15,121,26.4,89.6,266,33.2,0,2,1,1,SN,A,,
2026-02-14T17:59:15,122,26.2,91.7,261,32.2,0,2,1,1,SN,A,,
2026-02-14T18:04:15,123,26.1,92.1,232,26.4,0,2,1,1,SN,A,,
2026-02-14T18:09:15,124,26,91.7,229,25.8,0,2,1,1,SN,A,,
2026-02-14T18:14:15,125,26,91.5,229,25.8,0,2,1,1,SN,A,,
2026-02-14T18:19:15,126,25.9,91.6,228,25.6,0,2,1,1,SN,A,,
2026-02-14T18:24:15,127,25.9,90.9,231,26.2,0,2,1,1,SN,A,,
2026-02-14T18:29:15,128,25.9,91.3,230,26,0,2,1,1,SN,A,,
2026-02-14T18:34:15,129,26.4,90.5,231,26.2,0,2,1,1,SN,A,,
2026-02-14T18:39:15,130,26.4,91,228,25.6,0,2,1,1,SN,A,,
2026-02-14T18:44:15,131,25.9,90.7,230,26,0,2,1,1,SN,A,,
2026-02-14T18:49:15,132,25.8,90.5,240,28,0,2,1,1,SN,A,,
2026-02-14T18:54:15,133,25.8,90.4,234,26.8,0,2,1,1,SN,A,,
2026-02-14T18:59:15,134,25.6,91.1,234,26.8,0,2,1,1,SN,A,,
2026-02-14T19:04:15,135,25.5,91.5,232,26.4,0,2,1,1,SN,A,,
2026-02-14T19:09:15,136,25.5,91.2,238,27.6,0,2,1,1,SN,A,,
2026-02-14T19:14:15,137,25.6,91.5,244,28.8,0,2,1,1,SN,A,,
2026-02-14T19:19:15,138,26.6,87.5,165,13,0,2,0,1,SN,A,,
2026-02-14T19:24:15,139,27.5,87.1,160,12,1,2,0,1,SN,A,,
2026-02-14T19:29:15,140,28.7,82,125,5,1,1,0,1,SN,A,,
2026-02-14T19:34:15,141,28.4,82.5,121,4.2,1,1,0,1,SN,A,,
2026-02-14T19:39:15,142,28.4,82,136,7.2,1,1,0,1,SN,A,,
2026-02-14T19:44:15,143,28.4,83.1,159,11.8,1,1,0,1,SN,A,,
2026-02-14T06:38:42,0,28.5,81.5,126,5.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T06:43:41,1,28.1,81.5,124,4.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T06:48:41,2,28.9,79.6,134,6.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T06:53:41,3,29.1,78.1,140,8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T06:58:41,4,28.4,80.3,139,7.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:03:41,5,28.4,81.3,119,3.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:08:41,6,28.5,80.9,128,5.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:13:41,7,28.2,82.3,116,3.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:18:41,8,28.6,80.7,100,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:23:41,9,28.7,80.3,104,0.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:28:41,10,28.6,80,101,0.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:33:41,11,28.8,79.7,100,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:38:41,12,29.9,76,103,0.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:43:41,13,28.5,81.1,97,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:48:41,14,28.6,81.3,95,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:53:41,15,28.5,81.8,104,0.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:58:41,16,29.3,79.1,102,0.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T08:03:41,17,27.9,84.8,96,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T08:08:41,18,27.9,85.2,105,1,1,2,0,1,SN,B,14.320739,120.984581
2026-02-14T08:13:41,19,28.4,84.4,119,3.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T08:18:41,20,28.5,83.1,96,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T08:23:41,21,29,82,106,1.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T08:28:41,22,28.6,83.5,85,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T08:33:41,23,28.4,84.4,92,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T08:38:41,24,28.3,84.1,91,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T08:43:41,25,28.1,84.9,89,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T08:48:41,26,28.2,84.3,86,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T08:53:41,27,28.1,89.4,101,0.2,1,2,0,1,SN,B,14.320739,120.984581
2026-02-14T08:58:41,28,27.6,87.1,86,0,1,2,0,1,SN,B,14.320739,120.984581
2026-02-14T09:03:41,29,28,86.9,86,0,1,2,0,1,SN,B,14.320739,120.984581
2026-02-14T09:08:41,30,28,86.2,78,0,1,2,0,1,SN,B,14.320739,120.984581
2026-02-14T09:13:41,31,27.9,86.2,84,0,1,2,0,1,SN,B,14.320739,120.984581
2026-02-14T09:18:41,32,27.5,87.2,82,0,1,2,0,1,SN,B,14.320739,120.984581
2026-02-14T09:23:41,33,27.3,87.8,79,0,1,2,0,1,SN,B,14.320739,120.984581
2026-02-14T09:28:41,34,29.2,82.9,80,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T09:33:41,35,29.1,82.9,90,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T09:38:41,36,29.7,80.6,79,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T09:43:41,37,27.8,85.4,79,0,1,2,0,1,SN,B,14.320739,120.984581
2026-02-14T09:48:41,38,27.4,86.8,79,0,1,2,0,1,SN,B,14.320739,120.984581
2026-02-14T09:53:41,39,28.3,84.2,96,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T09:58:41,40,28.8,82.5,83,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:03:41,41,28.8,82.8,112,2.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:08:41,42,29.9,78.6,79,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:13:40,43,29.5,79.6,97,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:18:40,44,30.3,78.9,97,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:23:40,45,30.1,79.7,90,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:28:40,46,30.3,80.1,92,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:33:40,47,30,81.5,94,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:38:40,48,30.2,81,106,1.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:43:40,49,30.1,80.7,93,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:48:40,50,30.4,79.4,90,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:53:40,51,29.7,81.7,92,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T10:58:40,52,29.4,79.5,94,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:03:40,53,29.9,81.4,95,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:08:40,54,30,81.8,93,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:13:40,55,29.4,81.7,99,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:18:40,56,29.6,80.6,96,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:23:40,57,29.4,82.3,109,1.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:28:40,58,31.3,77,92,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:33:40,59,29.2,81.4,108,1.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:38:40,60,29.3,79.5,95,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:43:40,61,29.3,81.3,113,2.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:48:40,62,29.3,79.9,118,3.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:53:40,63,30.8,77.8,130,6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T11:58:40,64,29.9,79.7,115,3,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T12:03:40,65,28.7,85.3,119,3.8,1,2,0,1,SN,B,14.320739,120.984581
2026-02-14T12:08:40,66,29.1,84.8,115,3,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T12:13:40,67,29.4,80.3,116,3.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T12:18:40,68,29.8,79.3,99,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T12:23:40,69,30.2,78.3,107,1.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T12:28:40,70,30.4,76.7,109,1.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T12:33:40,71,29.7,80.5,104,0.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T12:38:40,72,29.5,81.3,108,1.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T12:43:40,73,30.8,77.5,116,3.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T12:48:40,74,30.8,73.4,122,4.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T12:53:40,75,31.1,75,141,8.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T12:58:40,76,31.6,71.8,149,9.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T13:03:40,77,32.2,70.4,143,8.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T13:08:40,78,31,72.7,148,9.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T13:13:40,79,31.1,73,151,10.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T13:18:40,80,32,71.9,162,12.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T13:23:40,81,32.1,71,178,15.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T13:28:40,82,32.3,69.8,151,10.2,1,0,0,0,N,B,14.320739,120.984581
2026-02-14T13:33:40,83,32.4,69.8,156,11.2,1,0,0,0,N,B,14.320739,120.984581
2026-02-14T13:38:40,84,32.7,68.5,157,11.4,1,0,0,0,N,B,14.320739,120.984581
2026-02-14T13:43:40,85,32.4,70.3,187,17.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T13:48:40,86,32,72.2,196,19.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T13:53:40,87,32.3,71.4,190,18,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T13:58:40,88,32.8,68.8,163,12.6,1,0,0,0,N,B,14.320739,120.984581
2026-02-14T14:03:40,89,32.2,70,157,11.4,1,0,0,0,N,B,14.320739,120.984581
2026-02-14T14:08:40,90,30.9,72.6,128,5.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T14:13:40,91,31.3,72.2,187,17.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T14:18:40,92,31.6,71,172,14.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T14:23:40,93,35,60.5,154,10.8,2,0,0,1,SN,B,14.320739,120.984581
2026-02-14T14:28:40,94,35.8,60.5,125,5,2,0,0,1,SN,B,14.320739,120.984581
2026-02-14T14:33:40,95,36,61,137,7.4,2,0,0,1,SN,B,14.320739,120.984581
2026-02-14T14:38:40,96,35,63.2,129,5.8,2,0,0,1,SN,B,14.320739,120.984581
2026-02-14T14:43:40,97,34.4,66.1,132,6.4,2,0,0,1,SN,B,14.320739,120.984581
2026-02-14T14:48:40,98,33.5,66.7,149,9.8,2,0,0,1,SN,B,14.320739,120.984581
2026-02-14T14:53:40,99,33.7,65.6,125,5,2,0,0,1,SN,B,14.320739,120.984581
2026-02-14T14:58:40,100,31.4,74.7,115,3,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:03:40,101,29.9,80.1,116,3.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:08:40,102,30.2,78.5,129,5.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:13:40,103,30.2,79.4,126,5.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:18:40,104,30,78.4,133,6.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:23:40,105,30.6,77.3,142,8.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:28:40,106,30.4,80.2,140,8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:33:40,107,30.6,76.3,145,9,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:38:40,108,30.4,77.1,138,7.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:43:40,109,30.9,75.7,124,4.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:48:40,110,31.3,74.1,125,5,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:53:40,111,31.2,75.2,147,9.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T15:58:40,112,30.7,75.2,163,12.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T16:03:40,113,31,74.9,158,11.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T16:08:40,114,31.1,73.9,149,9.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T16:13:40,115,30,75.9,108,1.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T16:18:40,116,29.3,79.7,100,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T16:23:40,117,30.8,78.4,120,4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T16:28:40,118,33.6,68.6,98,0,2,0,0,1,SN,B,14.320739,120.984581
2026-02-14T16:33:40,119,34,68.4,118,3.6,2,0,0,1,SN,B,14.320739,120.984581
2026-02-14T16:38:40,120,33.6,71.4,157,11.4,2,1,0,1,SN,B,14.320739,120.984581
2026-02-14T16:43:40,121,34.4,68.6,137,7.4,2,0,0,1,SN,B,14.320739,120.984581
2026-02-14T16:48:40,122,34.8,70.1,188,17.6,2,1,0,1,SN,B,14.320739,120.984581
2026-02-14T16:53:40,123,34.9,69.2,193,18.6,2,0,0,1,SN,B,14.320739,120.984581
2026-02-14T16:58:40,124,34.2,70.7,172,14.4,2,1,0,1,SN,B,14.320739,120.984581
2026-02-14T17:03:40,125,34.3,70.7,182,16.4,2,1,0,1,SN,B,14.320739,120.984581
2026-02-14T17:08:40,126,34.1,70.6,189,17.8,2,1,0,1,SN,B,14.320739,120.984581
2026-02-14T17:13:40,127,32.4,73.8,211,22.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T17:16:57,128,32.1,75.9,252,30.4,1,1,1,1,SN,B,14.320739,120.984581
2026-02-14T17:21:56,129,30.3,76.6,136,7.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T17:26:56,130,29.2,79.3,108,1.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T17:31:56,131,29,79.1,110,2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T17:36:56,132,28.8,79.3,98,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T17:41:56,133,29,79.6,94,0,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T17:46:56,134,29.4,79.4,119,3.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T17:51:56,135,30.1,76.9,101,0.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T17:56:56,136,29.6,78.9,134,6.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T18:01:56,137,28.6,80.5,129,5.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T18:06:56,138,29,79.6,139,7.8,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T18:11:56,139,29.3,78.3,143,8.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T18:16:56,140,29.3,77.6,153,10.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T18:21:56,141,29.1,76.7,178,15.6,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T18:26:56,142,28.7,78.4,171,14.2,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T18:31:56,143,28.9,77.2,177,15.4,1,1,0,1,SN,B,14.320739,120.984581
2026-02-14T07:48:23,0,29.5,63.9,140,8,1,0,0,1,SN,C,,
2026-02-14T07:53:23,1,28.5,76.1,156,11.2,1,1,0,1,SN,C,,
2026-02-14T07:58:23,2,26.5,84.8,90,0,0,1,0,0,N,C,,
2026-02-14T08:06:26,3,26.1,87.2,89,0,0,2,0,1,SN,C,,
2026-02-14T08:17:18,4,25.9,88.6,87,0,0,2,0,1,SN,C,,
2026-02-14T08:17:19,5,25.8,89.8,87,0,0,2,0,1,SN,C,,
2026-02-14T08:18:23,6,26.1,88.6,93,0,0,2,0,1,SN,C,,
2026-02-14T08:27:33,7,26.3,87.2,95,0,0,2,0,1,SN,C,,
2026-02-14T08:28:23,8,26.4,86.7,79,0,0,2,0,1,SN,C,,
2026-02-14T08:37:33,9,26.3,87.7,79,0,0,2,0,1,SN,C,,
